Year,Units,Регионы,Местность,Пол,Образование,Брачное состояние,гражданство,GeoCode,Value
2018,на 100 000 населения,Атырауская,сельское население,мужчины,,,,KZ06,0.0
2010,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,0.0
2011,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,0.0
2012,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,1.8969093024432195
2013,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,0.0
2014,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,1.2541858452585504
2015,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,0.6237486043624978
2016,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,0.6230762520717286
2017,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,0.0
2018,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,,,,KZ07,0.63
2010,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,0.32380693335405697
2011,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,0.3183213007881635
2012,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,0.0
2013,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,0.0
2014,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,0.3056645759209674
2015,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,0.0
2016,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,1.1984946906685203
2017,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,0.5935387373056903
2018,на 100 000 населения,Жамбылская,сельское население,мужчины,,,,KZ17,0.29
2010,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,0.0
2011,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,1.3487904721441046
2012,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,2.027437994188011
2013,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,0.6780672371472356
2014,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,0.0
2015,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,2.0587286664241944
2016,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,0.6919361758071435
2017,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,1.3986894280059583
2018,на 100 000 населения,Карагандинская,сельское население,мужчины,,,,KZ12,1.41
2010,на 100 000 населения,Костанайская,сельское население,мужчины,,,,KZ13,0.0
2011,на 100 000 населения,Костанайская,сельское население,мужчины,,,,KZ13,0.0
2012,на 100 000 населения,Костанайская,сельское население,мужчины,,,,KZ13,0.0
2013,на 100 000 населения,Костанайская,сельское население,мужчины,,,,KZ13,0.0
2014,на 100 000 населения,Костанайская,сельское население,мужчины,,,,KZ13,0.0
